2025-10-02 10:44:13,613 | INFO | root | Using device: cuda
2025-10-02 12:00:27,181 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 668; skipping batch. preds range=[0.0000, 265.5000] targets range=[0.0000, 899.0000]
2025-10-02 12:00:27,206 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 669; skipping batch. preds range=[0.0000, 429.0000] targets range=[13.3000, 805.0000]
2025-10-02 12:00:27,230 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 670; skipping batch. preds range=[0.0000, 497.7500] targets range=[24.7000, 898.0000]
2025-10-02 12:00:27,253 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 671; skipping batch. preds range=[0.0000, 448.2500] targets range=[8.1000, 836.0000]
2025-10-02 12:00:27,277 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 672; skipping batch. preds range=[0.0000, 464.5000] targets range=[2.0000, 913.0000]
2025-10-02 12:00:31,175 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 673; skipping batch. preds range=[-2.4961, 525.0000] targets range=[1.7000, 822.0000]
2025-10-02 12:00:31,210 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 674; skipping batch. preds range=[0.0000, 458.0000] targets range=[64.0000, 914.0000]
2025-10-02 12:00:31,240 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 675; skipping batch. preds range=[0.0000, 440.5000] targets range=[60.0000, 793.9000]
2025-10-02 12:00:31,265 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 676; skipping batch. preds range=[0.0000, 473.0000] targets range=[67.2000, 804.0000]
2025-10-02 12:00:31,292 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 677; skipping batch. preds range=[0.0000, 470.0000] targets range=[36.8000, 865.0000]
2025-10-02 12:00:31,317 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 678; skipping batch. preds range=[0.0000, 445.7500] targets range=[4.5000, 857.0000]
2025-10-02 12:00:31,340 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 679; skipping batch. preds range=[-0.7075, 437.2500] targets range=[13.4000, 836.0000]
2025-10-02 12:00:31,364 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 680; skipping batch. preds range=[0.0000, 444.7500] targets range=[46.2000, 713.8000]
2025-10-02 12:00:35,366 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 681; skipping batch. preds range=[0.0000, 514.5000] targets range=[71.2000, 854.0000]
2025-10-02 12:00:35,407 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 682; skipping batch. preds range=[0.0000, 474.5000] targets range=[20.9000, 921.0000]
2025-10-02 12:00:35,441 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 683; skipping batch. preds range=[-1.5508, 478.0000] targets range=[3.5000, 960.0000]
2025-10-02 12:00:35,475 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 684; skipping batch. preds range=[0.0000, 452.2500] targets range=[37.0000, 918.0000]
2025-10-02 12:00:35,503 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 685; skipping batch. preds range=[0.0000, 243.6250] targets range=[0.0000, 1030.0000]
2025-10-02 12:00:35,528 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 686; skipping batch. preds range=[0.0000, 468.0000] targets range=[8.2000, 992.0000]
2025-10-02 12:00:35,552 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 687; skipping batch. preds range=[-1.0234, 475.7500] targets range=[49.0000, 766.0000]
2025-10-02 12:00:35,575 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 688; skipping batch. preds range=[0.0000, 508.5000] targets range=[25.1000, 818.0000]
2025-10-02 12:00:40,340 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 689; skipping batch. preds range=[0.0000, 544.5000] targets range=[25.1000, 683.1000]
2025-10-02 12:00:40,372 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 690; skipping batch. preds range=[-2.5723, 459.2500] targets range=[14.3000, 927.0000]
2025-10-02 12:00:40,404 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 691; skipping batch. preds range=[-0.9849, 228.6250] targets range=[7.8000, 836.0000]
2025-10-02 12:00:40,435 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 692; skipping batch. preds range=[-1.1934, 403.5000] targets range=[0.0000, 1029.0000]
2025-10-02 12:00:40,467 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 693; skipping batch. preds range=[0.0000, 461.2500] targets range=[0.3000, 824.0000]
2025-10-02 12:00:40,498 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 694; skipping batch. preds range=[-1.3682, 458.0000] targets range=[18.7000, 884.0000]
2025-10-02 12:00:40,530 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 695; skipping batch. preds range=[0.0000, 458.5000] targets range=[30.6000, 904.0000]
2025-10-02 12:00:40,562 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 696; skipping batch. preds range=[-0.2229, 471.0000] targets range=[0.0000, 1013.0000]
2025-10-02 12:00:45,187 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 697; skipping batch. preds range=[0.0000, 485.2500] targets range=[6.4000, 966.0000]
2025-10-02 12:00:45,233 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 698; skipping batch. preds range=[0.0000, 472.7500] targets range=[3.3000, 1044.0000]
2025-10-02 12:00:45,268 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 699; skipping batch. preds range=[0.0000, 453.0000] targets range=[0.0000, 1070.0000]
2025-10-02 12:00:45,294 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 700; skipping batch. preds range=[0.0000, 496.5000] targets range=[6.3000, 873.0000]
2025-10-02 12:00:45,317 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 701; skipping batch. preds range=[0.0000, 477.5000] targets range=[4.4000, 1025.0000]
2025-10-02 12:00:45,339 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 702; skipping batch. preds range=[-1.3818, 494.0000] targets range=[0.0000, 947.0000]
2025-10-02 12:00:45,363 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 703; skipping batch. preds range=[0.0000, 496.7500] targets range=[33.6000, 832.0000]
2025-10-02 12:00:45,385 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 704; skipping batch. preds range=[0.0000, 425.5000] targets range=[4.6000, 900.0000]
2025-10-02 12:00:49,425 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 705; skipping batch. preds range=[0.0000, 471.0000] targets range=[1.5000, 1001.0000]
2025-10-02 12:00:49,466 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 706; skipping batch. preds range=[0.0000, 500.0000] targets range=[76.8000, 804.0000]
2025-10-02 12:00:49,499 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 707; skipping batch. preds range=[0.0000, 450.2500] targets range=[0.8000, 1025.0000]
2025-10-02 12:00:49,527 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 708; skipping batch. preds range=[0.0000, 478.5000] targets range=[0.1000, 941.0000]
2025-10-02 12:00:49,552 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 709; skipping batch. preds range=[0.0000, 12.8594] targets range=[50.2000, 830.0000]
2025-10-02 12:00:49,575 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 710; skipping batch. preds range=[0.0000, 0.9810] targets range=[49.0000, 984.0000]
2025-10-02 12:00:49,598 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 711; skipping batch. preds range=[-2.5586, 499.5000] targets range=[19.0000, 1013.0000]
2025-10-02 12:00:49,622 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 712; skipping batch. preds range=[0.0000, 454.5000] targets range=[7.3000, 793.8000]
2025-10-02 12:00:53,775 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 713; skipping batch. preds range=[0.0000, 455.0000] targets range=[2.4000, 939.0000]
2025-10-02 12:00:53,826 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 714; skipping batch. preds range=[0.0000, 482.2500] targets range=[12.3000, 755.7000]
2025-10-02 12:00:53,863 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 715; skipping batch. preds range=[0.0000, 421.0000] targets range=[15.9000, 898.0000]
2025-10-02 12:00:53,891 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 716; skipping batch. preds range=[-2.0957, 466.5000] targets range=[36.7000, 955.0000]
2025-10-02 12:00:53,917 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 717; skipping batch. preds range=[0.0000, 473.0000] targets range=[0.0000, 986.0000]
2025-10-02 12:00:53,951 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 718; skipping batch. preds range=[-0.2136, 448.7500] targets range=[90.4000, 832.0000]
2025-10-02 12:00:53,975 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 719; skipping batch. preds range=[0.0000, 502.2500] targets range=[49.1000, 821.0000]
2025-10-02 12:00:53,999 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 720; skipping batch. preds range=[0.0000, 458.2500] targets range=[0.0000, 855.0000]
2025-10-02 12:00:58,179 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 721; skipping batch. preds range=[0.0000, 474.7500] targets range=[37.2000, 1085.0000]
2025-10-02 12:00:58,210 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 722; skipping batch. preds range=[0.0000, 471.5000] targets range=[14.4000, 1006.0000]
2025-10-02 12:00:58,241 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 723; skipping batch. preds range=[0.0000, 465.5000] targets range=[32.1000, 1060.0000]
2025-10-02 12:00:58,295 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 724; skipping batch. preds range=[0.0000, 472.0000] targets range=[33.5000, 809.0000]
2025-10-02 12:00:58,326 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 725; skipping batch. preds range=[0.0000, 485.0000] targets range=[38.2000, 934.0000]
2025-10-02 12:00:58,376 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 726; skipping batch. preds range=[0.0000, 488.2500] targets range=[25.9000, 1085.0000]
2025-10-02 12:00:58,407 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 727; skipping batch. preds range=[0.0000, 440.5000] targets range=[37.9000, 839.0000]
2025-10-02 12:00:58,439 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 728; skipping batch. preds range=[0.0000, 474.0000] targets range=[0.0000, 865.0000]
2025-10-02 12:01:03,786 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 729; skipping batch. preds range=[0.0000, 486.2500] targets range=[0.0000, 885.0000]
2025-10-02 12:01:03,832 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 730; skipping batch. preds range=[0.0000, 467.2500] targets range=[3.5000, 751.8000]
2025-10-02 12:01:03,866 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 731; skipping batch. preds range=[0.0000, 268.0000] targets range=[5.7000, 1019.0000]
2025-10-02 12:01:03,895 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 732; skipping batch. preds range=[0.0000, 457.2500] targets range=[33.5000, 778.3000]
2025-10-02 12:01:03,921 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 733; skipping batch. preds range=[0.0000, 229.7500] targets range=[0.0000, 803.0000]
2025-10-02 12:01:03,945 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 734; skipping batch. preds range=[0.0000, 463.7500] targets range=[0.0000, 810.0000]
2025-10-02 12:01:03,969 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 735; skipping batch. preds range=[0.0000, 475.5000] targets range=[5.5000, 888.0000]
2025-10-02 12:01:03,993 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 736; skipping batch. preds range=[-0.5493, 453.2500] targets range=[18.8000, 878.0000]
2025-10-02 12:01:09,085 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 737; skipping batch. preds range=[0.0000, 477.2500] targets range=[0.0000, 817.0000]
2025-10-02 12:01:09,140 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 738; skipping batch. preds range=[0.0000, 481.2500] targets range=[7.7000, 933.0000]
2025-10-02 12:01:09,176 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 739; skipping batch. preds range=[-0.0105, 438.2500] targets range=[6.1000, 819.0000]
2025-10-02 12:01:09,204 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 740; skipping batch. preds range=[0.0000, 477.0000] targets range=[21.6000, 858.0000]
2025-10-02 12:01:09,230 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 741; skipping batch. preds range=[0.0000, 475.7500] targets range=[0.6000, 1060.0000]
2025-10-02 12:01:09,255 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 742; skipping batch. preds range=[-0.5483, 465.7500] targets range=[19.1000, 790.1000]
2025-10-02 12:01:09,305 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 743; skipping batch. preds range=[-0.1492, 373.0000] targets range=[1.9000, 837.0000]
2025-10-02 12:01:09,337 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 744; skipping batch. preds range=[0.0000, 539.0000] targets range=[0.0000, 978.0000]
2025-10-02 12:01:14,550 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 745; skipping batch. preds range=[-0.7065, 486.0000] targets range=[46.0000, 821.0000]
2025-10-02 12:01:14,588 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 746; skipping batch. preds range=[-0.4619, 476.5000] targets range=[0.0000, 879.0000]
2025-10-02 12:01:14,619 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 747; skipping batch. preds range=[0.0000, 453.7500] targets range=[0.0000, 899.0000]
2025-10-02 12:01:14,649 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 748; skipping batch. preds range=[0.0000, 445.5000] targets range=[1.6000, 1058.0000]
2025-10-02 12:01:14,679 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 749; skipping batch. preds range=[-0.2103, 472.5000] targets range=[0.2000, 921.0000]
2025-10-02 12:01:14,710 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 750; skipping batch. preds range=[0.0000, 448.5000] targets range=[4.8000, 746.8000]
2025-10-02 12:01:14,741 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 751; skipping batch. preds range=[0.0000, 464.2500] targets range=[5.6000, 983.0000]
2025-10-02 12:01:14,773 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 752; skipping batch. preds range=[0.0000, 473.0000] targets range=[10.2000, 884.0000]
2025-10-02 12:01:18,921 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 753; skipping batch. preds range=[0.0000, 479.0000] targets range=[0.0000, 913.0000]
2025-10-02 12:01:18,958 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 754; skipping batch. preds range=[0.0000, 195.2500] targets range=[21.7000, 988.0000]
2025-10-02 12:01:18,985 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 755; skipping batch. preds range=[0.0000, 478.5000] targets range=[51.0000, 857.0000]
2025-10-02 12:01:19,012 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 756; skipping batch. preds range=[0.0000, 495.0000] targets range=[0.0000, 863.0000]
2025-10-02 12:01:19,036 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 757; skipping batch. preds range=[0.0000, 259.0000] targets range=[33.5000, 1010.0000]
2025-10-02 12:01:19,058 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 758; skipping batch. preds range=[0.0000, 445.2500] targets range=[1.3000, 861.0000]
2025-10-02 12:01:19,081 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 759; skipping batch. preds range=[0.0000, 478.2500] targets range=[37.5000, 864.0000]
2025-10-02 12:01:19,104 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 760; skipping batch. preds range=[0.0000, 529.5000] targets range=[35.7000, 749.2000]
2025-10-02 12:01:24,100 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 761; skipping batch. preds range=[-1.5088, 449.0000] targets range=[34.5000, 882.0000]
2025-10-02 12:01:24,142 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 762; skipping batch. preds range=[0.0000, 463.5000] targets range=[58.5000, 1063.0000]
2025-10-02 12:01:24,182 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 763; skipping batch. preds range=[0.0000, 405.0000] targets range=[0.0000, 1152.0000]
2025-10-02 12:01:24,209 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 764; skipping batch. preds range=[-2.2656, 501.5000] targets range=[7.1000, 848.0000]
2025-10-02 12:01:24,244 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 765; skipping batch. preds range=[0.0000, 202.2500] targets range=[0.0000, 957.0000]
2025-10-02 12:01:24,284 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 766; skipping batch. preds range=[0.0000, 254.6250] targets range=[26.9000, 947.0000]
2025-10-02 12:01:24,322 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 767; skipping batch. preds range=[0.0000, 491.5000] targets range=[0.0000, 1025.0000]
2025-10-02 12:01:24,358 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 768; skipping batch. preds range=[0.0000, 444.7500] targets range=[59.9000, 1063.0000]
2025-10-02 12:01:28,904 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 769; skipping batch. preds range=[-0.9272, 449.2500] targets range=[0.0000, 941.0000]
2025-10-02 12:01:28,946 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 770; skipping batch. preds range=[0.0000, 487.5000] targets range=[7.2000, 844.0000]
2025-10-02 12:01:28,981 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 771; skipping batch. preds range=[0.0000, 490.7500] targets range=[54.0000, 784.7000]
2025-10-02 12:01:29,009 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 772; skipping batch. preds range=[-0.2627, 490.0000] targets range=[0.4000, 810.0000]
2025-10-02 12:01:29,035 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 773; skipping batch. preds range=[-1.1221, 473.0000] targets range=[7.5000, 943.0000]
2025-10-02 12:01:29,059 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 774; skipping batch. preds range=[-0.9600, 489.7500] targets range=[64.6000, 904.0000]
2025-10-02 12:01:29,084 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 775; skipping batch. preds range=[0.0000, 227.2500] targets range=[0.0000, 857.0000]
2025-10-02 12:01:29,106 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 776; skipping batch. preds range=[0.0000, 490.5000] targets range=[79.3000, 810.0000]
2025-10-02 12:01:32,993 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 777; skipping batch. preds range=[-0.1705, 448.7500] targets range=[0.0000, 832.0000]
2025-10-02 12:01:33,026 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 778; skipping batch. preds range=[0.0000, 420.0000] targets range=[7.0000, 992.0000]
2025-10-02 12:01:33,055 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 779; skipping batch. preds range=[-0.4915, 263.5000] targets range=[6.3000, 791.8000]
2025-10-02 12:01:33,081 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 780; skipping batch. preds range=[0.0000, 452.5000] targets range=[11.7000, 768.3000]
2025-10-02 12:01:33,108 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 781; skipping batch. preds range=[-1.7461, 462.5000] targets range=[0.0000, 1063.0000]
2025-10-02 12:01:33,132 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 782; skipping batch. preds range=[-0.8521, 463.5000] targets range=[0.0000, 1202.0000]
2025-10-02 12:01:33,158 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 783; skipping batch. preds range=[-1.9648, 470.5000] targets range=[11.6000, 848.0000]
2025-10-02 12:01:33,182 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 784; skipping batch. preds range=[0.0000, 469.0000] targets range=[2.2000, 805.0000]
2025-10-02 12:01:37,287 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 785; skipping batch. preds range=[0.0000, 468.7500] targets range=[15.0000, 914.0000]
2025-10-02 12:01:37,325 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 786; skipping batch. preds range=[0.0000, 487.5000] targets range=[6.1000, 1001.0000]
2025-10-02 12:01:37,364 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 787; skipping batch. preds range=[-1.1826, 438.5000] targets range=[27.6000, 809.0000]
2025-10-02 12:01:37,393 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 788; skipping batch. preds range=[0.0000, 510.7500] targets range=[5.0000, 878.0000]
2025-10-02 12:01:37,421 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 789; skipping batch. preds range=[0.0000, 473.0000] targets range=[1.0000, 789.4000]
2025-10-02 12:01:37,446 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 790; skipping batch. preds range=[0.0000, 541.0000] targets range=[26.5000, 888.0000]
2025-10-02 12:01:37,473 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 791; skipping batch. preds range=[-0.9790, 470.0000] targets range=[3.6000, 669.4000]
2025-10-02 12:01:37,496 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 792; skipping batch. preds range=[0.0000, 441.7500] targets range=[4.5000, 940.0000]
2025-10-02 12:01:41,411 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 793; skipping batch. preds range=[0.0000, 493.5000] targets range=[12.8000, 786.4000]
2025-10-02 12:01:41,453 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 794; skipping batch. preds range=[0.0000, 161.7500] targets range=[3.5000, 857.0000]
2025-10-02 12:01:41,490 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 795; skipping batch. preds range=[0.0000, 464.0000] targets range=[9.5000, 916.0000]
2025-10-02 12:01:41,517 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 796; skipping batch. preds range=[-1.7129, 471.0000] targets range=[0.0000, 1060.0000]
2025-10-02 12:01:41,540 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 797; skipping batch. preds range=[0.0000, 477.2500] targets range=[44.9000, 778.6000]
2025-10-02 12:01:41,562 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 798; skipping batch. preds range=[0.0000, 469.2500] targets range=[3.6000, 810.0000]
2025-10-02 12:01:41,585 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 799; skipping batch. preds range=[0.0000, 441.5000] targets range=[4.6000, 784.9000]
2025-10-02 12:01:41,608 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 800; skipping batch. preds range=[-0.8472, 462.2500] targets range=[21.7000, 806.0000]
2025-10-02 12:01:45,529 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 801; skipping batch. preds range=[0.0000, 251.5000] targets range=[41.4000, 1046.0000]
2025-10-02 12:01:45,580 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 802; skipping batch. preds range=[0.0000, 454.7500] targets range=[36.3000, 785.8000]
2025-10-02 12:01:45,610 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 803; skipping batch. preds range=[0.0000, 442.0000] targets range=[50.0000, 870.0000]
2025-10-02 12:01:45,637 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 804; skipping batch. preds range=[0.0000, 486.5000] targets range=[0.0000, 744.5000]
2025-10-02 12:01:45,660 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 805; skipping batch. preds range=[0.0000, 467.2500] targets range=[11.8000, 997.0000]
2025-10-02 12:01:45,686 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 806; skipping batch. preds range=[-0.8291, 467.0000] targets range=[40.2000, 872.0000]
2025-10-02 12:01:45,709 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 807; skipping batch. preds range=[0.0000, 468.7500] targets range=[17.7000, 954.0000]
2025-10-02 12:01:45,732 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 808; skipping batch. preds range=[0.0000, 199.5000] targets range=[45.8000, 841.0000]
2025-10-02 12:01:49,728 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 809; skipping batch. preds range=[0.0000, 482.0000] targets range=[32.1000, 776.2000]
2025-10-02 12:01:49,767 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 810; skipping batch. preds range=[0.0000, 480.0000] targets range=[93.7000, 923.0000]
2025-10-02 12:01:49,796 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 811; skipping batch. preds range=[0.0000, 453.5000] targets range=[14.6000, 862.0000]
2025-10-02 12:01:49,822 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 812; skipping batch. preds range=[0.0000, 475.7500] targets range=[0.0000, 1085.0000]
2025-10-02 12:01:49,850 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 813; skipping batch. preds range=[0.0000, 472.0000] targets range=[18.6000, 1152.0000]
2025-10-02 12:01:49,875 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 814; skipping batch. preds range=[0.0000, 435.0000] targets range=[19.3000, 896.0000]
